lr_path,hr_path,dataset,split,scale
data/processed/x4/train/LR/Flickr2K_000224.png,data/processed/x4/train/HR/Flickr2K_000224.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000225.png,data/processed/x4/train/HR/Flickr2K_000225.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000226.png,data/processed/x4/train/HR/Flickr2K_000226.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000227.png,data/processed/x4/train/HR/Flickr2K_000227.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000228.png,data/processed/x4/train/HR/Flickr2K_000228.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000229.png,data/processed/x4/train/HR/Flickr2K_000229.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000230.png,data/processed/x4/train/HR/Flickr2K_000230.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000231.png,data/processed/x4/train/HR/Flickr2K_000231.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000232.png,data/processed/x4/train/HR/Flickr2K_000232.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000233.png,data/processed/x4/train/HR/Flickr2K_000233.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000234.png,data/processed/x4/train/HR/Flickr2K_000234.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000235.png,data/processed/x4/train/HR/Flickr2K_000235.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000236.png,data/processed/x4/train/HR/Flickr2K_000236.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000237.png,data/processed/x4/train/HR/Flickr2K_000237.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000238.png,data/processed/x4/train/HR/Flickr2K_000238.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000239.png,data/processed/x4/train/HR/Flickr2K_000239.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000240.png,data/processed/x4/train/HR/Flickr2K_000240.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000241.png,data/processed/x4/train/HR/Flickr2K_000241.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000242.png,data/processed/x4/train/HR/Flickr2K_000242.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000243.png,data/processed/x4/train/HR/Flickr2K_000243.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000244.png,data/processed/x4/train/HR/Flickr2K_000244.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000245.png,data/processed/x4/train/HR/Flickr2K_000245.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000246.png,data/processed/x4/train/HR/Flickr2K_000246.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000247.png,data/processed/x4/train/HR/Flickr2K_000247.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000248.png,data/processed/x4/train/HR/Flickr2K_000248.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000249.png,data/processed/x4/train/HR/Flickr2K_000249.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000250.png,data/processed/x4/train/HR/Flickr2K_000250.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000251.png,data/processed/x4/train/HR/Flickr2K_000251.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000252.png,data/processed/x4/train/HR/Flickr2K_000252.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000253.png,data/processed/x4/train/HR/Flickr2K_000253.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000254.png,data/processed/x4/train/HR/Flickr2K_000254.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000255.png,data/processed/x4/train/HR/Flickr2K_000255.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000256.png,data/processed/x4/train/HR/Flickr2K_000256.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000257.png,data/processed/x4/train/HR/Flickr2K_000257.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000258.png,data/processed/x4/train/HR/Flickr2K_000258.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000259.png,data/processed/x4/train/HR/Flickr2K_000259.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000260.png,data/processed/x4/train/HR/Flickr2K_000260.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000261.png,data/processed/x4/train/HR/Flickr2K_000261.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000262.png,data/processed/x4/train/HR/Flickr2K_000262.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000263.png,data/processed/x4/train/HR/Flickr2K_000263.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000264.png,data/processed/x4/train/HR/Flickr2K_000264.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000265.png,data/processed/x4/train/HR/Flickr2K_000265.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000266.png,data/processed/x4/train/HR/Flickr2K_000266.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000267.png,data/processed/x4/train/HR/Flickr2K_000267.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000268.png,data/processed/x4/train/HR/Flickr2K_000268.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000269.png,data/processed/x4/train/HR/Flickr2K_000269.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000270.png,data/processed/x4/train/HR/Flickr2K_000270.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000271.png,data/processed/x4/train/HR/Flickr2K_000271.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000272.png,data/processed/x4/train/HR/Flickr2K_000272.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000273.png,data/processed/x4/train/HR/Flickr2K_000273.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000274.png,data/processed/x4/train/HR/Flickr2K_000274.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000275.png,data/processed/x4/train/HR/Flickr2K_000275.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000276.png,data/processed/x4/train/HR/Flickr2K_000276.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000277.png,data/processed/x4/train/HR/Flickr2K_000277.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000278.png,data/processed/x4/train/HR/Flickr2K_000278.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000279.png,data/processed/x4/train/HR/Flickr2K_000279.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000280.png,data/processed/x4/train/HR/Flickr2K_000280.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000281.png,data/processed/x4/train/HR/Flickr2K_000281.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000282.png,data/processed/x4/train/HR/Flickr2K_000282.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000283.png,data/processed/x4/train/HR/Flickr2K_000283.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000284.png,data/processed/x4/train/HR/Flickr2K_000284.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000285.png,data/processed/x4/train/HR/Flickr2K_000285.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000286.png,data/processed/x4/train/HR/Flickr2K_000286.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000287.png,data/processed/x4/train/HR/Flickr2K_000287.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000288.png,data/processed/x4/train/HR/Flickr2K_000288.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000289.png,data/processed/x4/train/HR/Flickr2K_000289.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000290.png,data/processed/x4/train/HR/Flickr2K_000290.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000291.png,data/processed/x4/train/HR/Flickr2K_000291.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000292.png,data/processed/x4/train/HR/Flickr2K_000292.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000293.png,data/processed/x4/train/HR/Flickr2K_000293.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000294.png,data/processed/x4/train/HR/Flickr2K_000294.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000295.png,data/processed/x4/train/HR/Flickr2K_000295.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000296.png,data/processed/x4/train/HR/Flickr2K_000296.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000297.png,data/processed/x4/train/HR/Flickr2K_000297.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000298.png,data/processed/x4/train/HR/Flickr2K_000298.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000299.png,data/processed/x4/train/HR/Flickr2K_000299.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000300.png,data/processed/x4/train/HR/Flickr2K_000300.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000301.png,data/processed/x4/train/HR/Flickr2K_000301.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000302.png,data/processed/x4/train/HR/Flickr2K_000302.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000303.png,data/processed/x4/train/HR/Flickr2K_000303.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000304.png,data/processed/x4/train/HR/Flickr2K_000304.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000305.png,data/processed/x4/train/HR/Flickr2K_000305.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000306.png,data/processed/x4/train/HR/Flickr2K_000306.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000307.png,data/processed/x4/train/HR/Flickr2K_000307.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000308.png,data/processed/x4/train/HR/Flickr2K_000308.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000309.png,data/processed/x4/train/HR/Flickr2K_000309.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000310.png,data/processed/x4/train/HR/Flickr2K_000310.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000311.png,data/processed/x4/train/HR/Flickr2K_000311.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000312.png,data/processed/x4/train/HR/Flickr2K_000312.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000313.png,data/processed/x4/train/HR/Flickr2K_000313.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000314.png,data/processed/x4/train/HR/Flickr2K_000314.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000315.png,data/processed/x4/train/HR/Flickr2K_000315.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000316.png,data/processed/x4/train/HR/Flickr2K_000316.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000317.png,data/processed/x4/train/HR/Flickr2K_000317.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000318.png,data/processed/x4/train/HR/Flickr2K_000318.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000319.png,data/processed/x4/train/HR/Flickr2K_000319.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000320.png,data/processed/x4/train/HR/Flickr2K_000320.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000321.png,data/processed/x4/train/HR/Flickr2K_000321.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000322.png,data/processed/x4/train/HR/Flickr2K_000322.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000323.png,data/processed/x4/train/HR/Flickr2K_000323.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000324.png,data/processed/x4/train/HR/Flickr2K_000324.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000325.png,data/processed/x4/train/HR/Flickr2K_000325.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000326.png,data/processed/x4/train/HR/Flickr2K_000326.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000327.png,data/processed/x4/train/HR/Flickr2K_000327.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000328.png,data/processed/x4/train/HR/Flickr2K_000328.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000329.png,data/processed/x4/train/HR/Flickr2K_000329.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000330.png,data/processed/x4/train/HR/Flickr2K_000330.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000331.png,data/processed/x4/train/HR/Flickr2K_000331.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000332.png,data/processed/x4/train/HR/Flickr2K_000332.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000333.png,data/processed/x4/train/HR/Flickr2K_000333.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000334.png,data/processed/x4/train/HR/Flickr2K_000334.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000335.png,data/processed/x4/train/HR/Flickr2K_000335.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000336.png,data/processed/x4/train/HR/Flickr2K_000336.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000337.png,data/processed/x4/train/HR/Flickr2K_000337.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000338.png,data/processed/x4/train/HR/Flickr2K_000338.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000339.png,data/processed/x4/train/HR/Flickr2K_000339.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000340.png,data/processed/x4/train/HR/Flickr2K_000340.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000341.png,data/processed/x4/train/HR/Flickr2K_000341.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000342.png,data/processed/x4/train/HR/Flickr2K_000342.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000343.png,data/processed/x4/train/HR/Flickr2K_000343.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000344.png,data/processed/x4/train/HR/Flickr2K_000344.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000345.png,data/processed/x4/train/HR/Flickr2K_000345.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000346.png,data/processed/x4/train/HR/Flickr2K_000346.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000347.png,data/processed/x4/train/HR/Flickr2K_000347.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000348.png,data/processed/x4/train/HR/Flickr2K_000348.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000349.png,data/processed/x4/train/HR/Flickr2K_000349.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000350.png,data/processed/x4/train/HR/Flickr2K_000350.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000351.png,data/processed/x4/train/HR/Flickr2K_000351.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000352.png,data/processed/x4/train/HR/Flickr2K_000352.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000353.png,data/processed/x4/train/HR/Flickr2K_000353.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000354.png,data/processed/x4/train/HR/Flickr2K_000354.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000355.png,data/processed/x4/train/HR/Flickr2K_000355.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000356.png,data/processed/x4/train/HR/Flickr2K_000356.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000357.png,data/processed/x4/train/HR/Flickr2K_000357.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000358.png,data/processed/x4/train/HR/Flickr2K_000358.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000359.png,data/processed/x4/train/HR/Flickr2K_000359.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000360.png,data/processed/x4/train/HR/Flickr2K_000360.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000361.png,data/processed/x4/train/HR/Flickr2K_000361.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000362.png,data/processed/x4/train/HR/Flickr2K_000362.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000363.png,data/processed/x4/train/HR/Flickr2K_000363.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000364.png,data/processed/x4/train/HR/Flickr2K_000364.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000365.png,data/processed/x4/train/HR/Flickr2K_000365.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000366.png,data/processed/x4/train/HR/Flickr2K_000366.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000367.png,data/processed/x4/train/HR/Flickr2K_000367.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000368.png,data/processed/x4/train/HR/Flickr2K_000368.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000369.png,data/processed/x4/train/HR/Flickr2K_000369.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000370.png,data/processed/x4/train/HR/Flickr2K_000370.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000371.png,data/processed/x4/train/HR/Flickr2K_000371.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000372.png,data/processed/x4/train/HR/Flickr2K_000372.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000373.png,data/processed/x4/train/HR/Flickr2K_000373.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000374.png,data/processed/x4/train/HR/Flickr2K_000374.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000375.png,data/processed/x4/train/HR/Flickr2K_000375.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000376.png,data/processed/x4/train/HR/Flickr2K_000376.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000377.png,data/processed/x4/train/HR/Flickr2K_000377.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000378.png,data/processed/x4/train/HR/Flickr2K_000378.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000379.png,data/processed/x4/train/HR/Flickr2K_000379.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000380.png,data/processed/x4/train/HR/Flickr2K_000380.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000381.png,data/processed/x4/train/HR/Flickr2K_000381.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000382.png,data/processed/x4/train/HR/Flickr2K_000382.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000383.png,data/processed/x4/train/HR/Flickr2K_000383.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000384.png,data/processed/x4/train/HR/Flickr2K_000384.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000385.png,data/processed/x4/train/HR/Flickr2K_000385.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000386.png,data/processed/x4/train/HR/Flickr2K_000386.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000387.png,data/processed/x4/train/HR/Flickr2K_000387.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000388.png,data/processed/x4/train/HR/Flickr2K_000388.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000389.png,data/processed/x4/train/HR/Flickr2K_000389.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000390.png,data/processed/x4/train/HR/Flickr2K_000390.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000391.png,data/processed/x4/train/HR/Flickr2K_000391.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000392.png,data/processed/x4/train/HR/Flickr2K_000392.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000393.png,data/processed/x4/train/HR/Flickr2K_000393.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000394.png,data/processed/x4/train/HR/Flickr2K_000394.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000395.png,data/processed/x4/train/HR/Flickr2K_000395.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000396.png,data/processed/x4/train/HR/Flickr2K_000396.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000397.png,data/processed/x4/train/HR/Flickr2K_000397.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000398.png,data/processed/x4/train/HR/Flickr2K_000398.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000399.png,data/processed/x4/train/HR/Flickr2K_000399.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000400.png,data/processed/x4/train/HR/Flickr2K_000400.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000401.png,data/processed/x4/train/HR/Flickr2K_000401.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000402.png,data/processed/x4/train/HR/Flickr2K_000402.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000403.png,data/processed/x4/train/HR/Flickr2K_000403.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000404.png,data/processed/x4/train/HR/Flickr2K_000404.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000405.png,data/processed/x4/train/HR/Flickr2K_000405.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000406.png,data/processed/x4/train/HR/Flickr2K_000406.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000407.png,data/processed/x4/train/HR/Flickr2K_000407.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000408.png,data/processed/x4/train/HR/Flickr2K_000408.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000409.png,data/processed/x4/train/HR/Flickr2K_000409.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000410.png,data/processed/x4/train/HR/Flickr2K_000410.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000411.png,data/processed/x4/train/HR/Flickr2K_000411.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000412.png,data/processed/x4/train/HR/Flickr2K_000412.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000413.png,data/processed/x4/train/HR/Flickr2K_000413.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000414.png,data/processed/x4/train/HR/Flickr2K_000414.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000415.png,data/processed/x4/train/HR/Flickr2K_000415.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000416.png,data/processed/x4/train/HR/Flickr2K_000416.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000417.png,data/processed/x4/train/HR/Flickr2K_000417.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000418.png,data/processed/x4/train/HR/Flickr2K_000418.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000419.png,data/processed/x4/train/HR/Flickr2K_000419.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000420.png,data/processed/x4/train/HR/Flickr2K_000420.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000421.png,data/processed/x4/train/HR/Flickr2K_000421.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000422.png,data/processed/x4/train/HR/Flickr2K_000422.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000423.png,data/processed/x4/train/HR/Flickr2K_000423.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000424.png,data/processed/x4/train/HR/Flickr2K_000424.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000425.png,data/processed/x4/train/HR/Flickr2K_000425.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000426.png,data/processed/x4/train/HR/Flickr2K_000426.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000427.png,data/processed/x4/train/HR/Flickr2K_000427.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000428.png,data/processed/x4/train/HR/Flickr2K_000428.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000429.png,data/processed/x4/train/HR/Flickr2K_000429.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000430.png,data/processed/x4/train/HR/Flickr2K_000430.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000431.png,data/processed/x4/train/HR/Flickr2K_000431.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000432.png,data/processed/x4/train/HR/Flickr2K_000432.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000433.png,data/processed/x4/train/HR/Flickr2K_000433.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000434.png,data/processed/x4/train/HR/Flickr2K_000434.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000435.png,data/processed/x4/train/HR/Flickr2K_000435.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000436.png,data/processed/x4/train/HR/Flickr2K_000436.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000437.png,data/processed/x4/train/HR/Flickr2K_000437.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000438.png,data/processed/x4/train/HR/Flickr2K_000438.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000439.png,data/processed/x4/train/HR/Flickr2K_000439.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000440.png,data/processed/x4/train/HR/Flickr2K_000440.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000441.png,data/processed/x4/train/HR/Flickr2K_000441.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000442.png,data/processed/x4/train/HR/Flickr2K_000442.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000443.png,data/processed/x4/train/HR/Flickr2K_000443.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000444.png,data/processed/x4/train/HR/Flickr2K_000444.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000445.png,data/processed/x4/train/HR/Flickr2K_000445.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000446.png,data/processed/x4/train/HR/Flickr2K_000446.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000447.png,data/processed/x4/train/HR/Flickr2K_000447.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000448.png,data/processed/x4/train/HR/Flickr2K_000448.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000449.png,data/processed/x4/train/HR/Flickr2K_000449.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000450.png,data/processed/x4/train/HR/Flickr2K_000450.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000451.png,data/processed/x4/train/HR/Flickr2K_000451.png,Flickr2K,train,4
data/processed/x4/train/LR/Flickr2K_000452.png,data/processed/x4/train/HR/Flickr2K_000452.png,Flickr2K,train,4
